Ranking,Puntaje_mat,PTJE_NEM,PROMEDIO_NOTAS,GENERO,TIPO_ESTABLECIMIENTO,Comuna_alumno,Univ,INGRESO_PERCAPITA_GRUPO_FA,Id_alumno,AÑO_ADMISION,ID_nuevo,Iniciales
2,609.0,757,6.15,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,8,id_0453504175329,2026,82,PUC
3,609.0,757,6.15,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,8,id_0453504175329,2026,82,USM
1,526.0,808,6.33,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_0463504576323,2026,83,PUC
2,526.0,808,6.33,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_0463504576323,2026,83,UCH
3,526.0,808,6.33,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,2,id_0463504576323,2026,83,USM
1,446.0,828,6.4,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0463504676349,2026,84,PUC
1,609.0,844,6.45,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,8,id_0471504577177,2026,85,PUC
2,609.0,844,6.45,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,8,id_0471504577177,2026,85,UCH
3,609.0,844,6.45,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,8,id_0471504577177,2026,85,USM
1,601.0,895,6.63,FEMENINO,MUNICIPAL,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0474504577445,2026,86,PUC
1,780.0,808,6.33,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_0475504577575,2026,87,UCH
1,553.0,725,6.03,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,8,id_0476904977663,2026,88,PUC
1,587.0,0,0.0,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,5,id_0489504778964,2026,89,USM
2,587.0,0,0.0,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,5,id_0489504778964,2026,89,UAI
1,421.0,724,6.03,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,id_0498504679840,2026,90,USM
1,824.0,837,6.43,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_0511905571103,2026,91,UCH
1,579.0,956,6.85,FEMENINO,MUNICIPAL,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0524505672495,2026,92,PUC
1,645.0,779,6.23,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_0528505072855,2026,93,PUC
2,645.0,779,6.23,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,3,id_0528505072855,2026,93,UAI
1,539.0,815,6.35,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,id_0530505773057,2026,94,PUC
2,539.0,815,6.35,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,5,id_0530505773057,2026,94,UCH
1,948.0,0,0.0,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,2,id_0530505873068,2026,95,USM
2,948.0,0,0.0,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,2,id_0530505873068,2026,95,UDD
1,631.0,951,6.83,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0530505973052,2026,96,PUC
2,631.0,951,6.83,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_0530505973052,2026,96,UCH
3,631.0,951,6.83,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0530505973052,2026,96,USM
1,567.0,909,6.68,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_0532505273276,2026,97,PUC
2,567.0,909,6.68,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_0532505273276,2026,97,UCH
1,421.0,851,6.48,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_0537505073744,2026,98,UCH
1,460.0,842,6.45,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_0544505674493,2026,99,UCH
1,432.0,779,6.23,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,3,id_0544505974460,2026,100,USM
2,432.0,779,6.23,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_0544505974460,2026,100,PUC
3,432.0,779,6.23,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,3,id_0544505974460,2026,100,UCH
1,474.0,837,6.43,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_0546505774617,2026,101,UCH
2,474.0,837,6.43,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0546505774617,2026,101,USM
1,601.0,942,6.8,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0554505775490,2026,102,PUC
1,474.0,572,5.5,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_0555505875567,2026,103,PUC
2,474.0,572,5.5,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,7,id_0555505875567,2026,103,UCH
1,432.0,856,6.5,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_0556505375613,2026,104,UCH
2,432.0,856,6.5,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0556505375613,2026,104,PUC
1,861.0,837,6.43,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,9,id_0558505475895,2026,105,PUC
2,861.0,837,6.43,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,9,id_0558505475895,2026,105,UCH
3,861.0,837,6.43,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,9,id_0558505475895,2026,105,UANDES
4,861.0,837,6.43,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,9,id_0558505475895,2026,105,UAI
5,861.0,837,6.43,MASCULINO,PARTICULAR PAGADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,9,id_0558505475895,2026,105,UDD
1,553.0,785,6.25,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_0561505676174,2026,106,PUC
2,553.0,785,6.25,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_0561505676174,2026,106,UCH
1,793.0,970,6.9,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0562505276234,2026,107,PUC
2,793.0,970,6.9,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_0562505276234,2026,107,UCH
1,601.0,742,6.1,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0563505876398,2026,108,PUC
2,601.0,742,6.1,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_0563505876398,2026,108,UCH
3,601.0,742,6.1,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,id_0563505876398,2026,108,USM
1,412.0,715,6.0,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,6,id_0566505476603,2026,109,UCH
2,412.0,715,6.0,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,6,id_0566505476603,2026,109,PUC
1,645.0,785,6.25,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0572505577224,2026,110,PUC
2,645.0,785,6.25,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_0572505577224,2026,110,UCH
3,645.0,785,6.25,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,1,id_0572505577224,2026,110,UAI
4,645.0,785,6.25,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,id_0572505577224,2026,110,USM
5,645.0,785,6.25,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,1,id_0572505577224,2026,110,UDD
1,432.0,0,0.0,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,4,id_0579505977970,2026,111,UCH
1,486.0,671,5.85,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_0588505178827,2026,112,UAI
1,495.0,738,6.08,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,2,id_0588505378849,2026,113,UCH
2,495.0,738,6.08,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_0588505378849,2026,113,PUC
1,767.0,752,6.13,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0646906974673,2026,114,PUC
2,767.0,752,6.13,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0646906974673,2026,114,USM
3,767.0,752,6.13,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_0646906974673,2026,114,UAI
1,975.0,942,6.8,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_0691906979184,2026,115,PUC
2,975.0,942,6.8,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,10,id_0691906979184,2026,115,UAI
1,553.0,456,5.13,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0698906879853,2026,116,PUC
2,553.0,456,5.13,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,1,id_0698906879853,2026,116,UDD
3,553.0,456,5.13,MASCULINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,1,id_0698906879853,2026,116,UAI
1,460.0,0,0.0,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_0705507970503,2026,117,PUC
1,662.0,0,0.0,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0709507170955,2026,118,USM
2,662.0,0,0.0,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_0709507170955,2026,118,UAI
3,662.0,0,0.0,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_0709507170955,2026,118,UANDES
1,508.0,808,6.33,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0710507871067,2026,119,PUC
1,503.0,587,5.55,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,7,id_0716507771607,2026,120,UCH
1,587.0,788,6.25,FEMENINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,UNIVERSIDAD DE CHILE,4,id_0719507471962,2026,121,UCH
2,587.0,788,6.25,FEMENINO,PARTICULAR SUBVENCIONADO,SECTOR ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,4,id_0719507471962,2026,121,PUC
1,557.0,715,6.0,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0723507172312,2026,122,USM
2,557.0,715,6.0,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0723507172312,2026,122,PUC
1,645.0,900,6.65,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,3,id_0723507772398,2026,123,UCH
2,645.0,900,6.65,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,3,id_0723507772398,2026,123,PUC
1,502.0,0,0.0,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_0727507572735,2026,124,UCH
2,502.0,0,0.0,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0727507572735,2026,124,PUC
1,602.0,942,6.8,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0730507073087,2026,125,PUC
2,602.0,942,6.8,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0730507073087,2026,125,USM
3,602.0,942,6.8,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_0730507073087,2026,125,UCH
1,508.0,808,6.33,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_0737507673767,2026,126,PUC
2,508.0,808,6.33,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,7,id_0737507673767,2026,126,UCH
1,975.0,505,5.27,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,4,id_0740907574013,2026,127,UCH
1,672.0,937,6.78,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0743507874354,2026,128,PUC
2,672.0,937,6.78,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_0743507874354,2026,128,UCH
1,682.0,780,6.23,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,8,id_0744507974441,2026,129,PUC
1,502.0,914,6.7,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0748507774827,2026,130,PUC
2,502.0,914,6.7,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_0748507774827,2026,130,UCH
1,474.0,785,6.25,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_0759507775936,2026,131,UAI
1,412.0,650,5.78,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,99,id_0759507775967,2026,132,UAI
1,738.0,0,0.0,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0761507176191,2026,133,PUC
2,738.0,0,0.0,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_0761507176191,2026,133,UCH
1,723.0,856,6.5,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,id_0767507976749,2026,134,PUC
2,723.0,856,6.5,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,5,id_0767507976749,2026,134,UCH
3,723.0,856,6.5,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,5,id_0767507976749,2026,134,USM
1,618.0,646,5.75,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,1,id_0770507677072,2026,135,UDD
2,618.0,646,5.75,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_0770507677072,2026,135,UCH
1,474.0,727,6.05,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,5,id_0771507177180,2026,136,USM
1,486.0,560,5.45,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,8,id_0771507977114,2026,137,PUC
2,486.0,560,5.45,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,8,id_0771507977114,2026,137,UCH
3,486.0,560,5.45,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,8,id_0771507977114,2026,137,UAI
4,486.0,560,5.45,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,8,id_0771507977114,2026,137,UDD
1,587.0,865,6.53,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0773507077334,2026,138,PUC
2,587.0,865,6.53,FEMENINO,PARTICULAR SUBVENCIONADO,OTRA REGION,UNIVERSIDAD DE CHILE,1,id_0773507077334,2026,138,UCH
1,660.0,866,6.53,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,9,id_0781507178118,2026,139,UCH
2,660.0,866,6.53,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,9,id_0781507178118,2026,139,UAI
3,660.0,866,6.53,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,9,id_0781507178118,2026,139,PUC
4,660.0,866,6.53,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,9,id_0781507178118,2026,139,USM
1,587.0,0,0.0,MASCULINO,MUNICIPAL,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0784507778478,2026,140,PUC
1,690.0,828,6.4,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,6,id_0786507278644,2026,141,UDD
1,0.0,636,5.73,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_0787507178747,2026,142,PUC
1,516.0,681,5.88,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_0790507779024,2026,143,PUC
1,842.0,799,6.3,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0790507879029,2026,144,USM
1,738.0,909,6.68,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0792507579248,2026,145,USM
2,738.0,909,6.68,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0792507579248,2026,145,PUC
3,738.0,909,6.68,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE LOS ANDES,99,id_0792507579248,2026,145,UANDES
1,824.0,794,6.28,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_0793507879311,2026,146,UCH
2,824.0,794,6.28,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0793507879311,2026,146,PUC
1,421.0,699,5.95,FEMENINO,MUNICIPAL,OTRA REGION,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,2,id_0794507879427,2026,147,PUC
1,502.0,0,0.0,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7,id_0795507279549,2026,148,PUC
1,648.0,542,5.4,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DEL DESARROLLO,99,id_0800908370058,2026,149,UDD
2,648.0,542,5.4,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0800908370058,2026,149,USM
1,723.0,907,6.68,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0805508270515,2026,150,USM
1,753.0,0,0.0,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,10,id_0808508570865,2026,151,PUC
1,579.0,923,6.73,FEMENINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,4,id_0809508270945,2026,152,USM
1,539.0,856,6.5,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,id_0814508371468,2026,153,PUC
2,539.0,856,6.5,FEMENINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,5,id_0814508371468,2026,153,UCH
1,486.0,837,6.43,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,6,id_0826508772620,2026,154,PUC
2,486.0,837,6.43,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,6,id_0826508772620,2026,154,UCH
3,486.0,837,6.43,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,6,id_0826508772620,2026,154,USM
1,486.0,724,6.03,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,4,id_0833508073386,2026,155,UCH
2,486.0,724,6.03,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,4,id_0833508073386,2026,155,PUC
1,753.0,736,6.08,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD ADOLFO IBAÑEZ,7,id_0833508673392,2026,156,UAI
2,753.0,736,6.08,MASCULINO,PARTICULAR PAGADO,OTRA REGION,UNIVERSIDAD DEL DESARROLLO,7,id_0833508673392,2026,156,UDD
1,587.0,0,0.0,MASCULINO,MUNICIPAL,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0835508673546,2026,157,PUC
1,553.0,689,5.9,FEMENINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,7,id_0837508673786,2026,158,USM
1,579.0,865,6.53,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,99,id_0840508474056,2026,159,PUC
2,579.0,865,6.53,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,99,id_0840508474056,2026,159,UCH
3,579.0,865,6.53,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,99,id_0840508474056,2026,159,USM
1,508.0,0,0.0,MASCULINO,OTRO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,7,id_0841508674192,2026,160,UCH
1,880.0,937,6.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD ADOLFO IBAÑEZ,1,id_0845508374519,2026,161,UAI
2,880.0,937,6.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,id_0845508374519,2026,161,PUC
3,880.0,937,6.78,MASCULINO,PARTICULAR SUBVENCIONADO,R.M. SECTOR NO ORIENTE,UNIVERSIDAD DE CHILE,1,id_0845508374519,2026,161,UCH
